dataset,problem_id,seed,phase,iteration,rank,old_fit,new_fit,fit_match,old_solution_digest,new_solution_digest,solution_match
WEING,weing2,101,iteration_end,10,19,87859,87859,True,a7a6f147a6f1750e,a7a6f147a6f1750e,True
WEING,weing2,101,iteration_end,11,0,130712,130712,True,ec8d847945e9b51a,ec8d847945e9b51a,True
WEING,weing2,101,iteration_end,11,1,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,11,2,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,11,3,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,11,4,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,11,5,128662,128662,True,ac6712f5c031ffd5,ac6712f5c031ffd5,True
WEING,weing2,101,iteration_end,11,6,127768,127768,True,bf0e182cbd7473fd,bf0e182cbd7473fd,True
WEING,weing2,101,iteration_end,11,7,119793,119793,True,2768b28a432357a3,2768b28a432357a3,True
WEING,weing2,101,iteration_end,11,8,118675,118675,True,f51e02105e52a12b,f51e02105e52a12b,True
WEING,weing2,101,iteration_end,11,9,115164,115164,True,81ef120d0743c59e,81ef120d0743c59e,True
WEING,weing2,101,iteration_end,11,10,114983,114983,True,5bb64d8ffaf9d940,5bb64d8ffaf9d940,True
WEING,weing2,101,iteration_end,11,11,113820,113820,True,c23c790b3a519a58,c23c790b3a519a58,True
WEING,weing2,101,iteration_end,11,12,112776,112776,True,ac3e831108d3622a,ac3e831108d3622a,True
WEING,weing2,101,iteration_end,11,13,112588,112588,True,cdfe5d40527e5c34,cdfe5d40527e5c34,True
WEING,weing2,101,iteration_end,11,14,105532,105532,True,7c0804d44a87c98d,7c0804d44a87c98d,True
WEING,weing2,101,iteration_end,11,15,98877,98877,True,5d1201d372b80db9,5d1201d372b80db9,True
WEING,weing2,101,iteration_end,11,16,93455,93455,True,9ad5c266ac7bc493,9ad5c266ac7bc493,True
WEING,weing2,101,iteration_end,11,17,84588,84588,True,503be278243c8b47,503be278243c8b47,True
WEING,weing2,101,iteration_end,11,18,83562,83562,True,595a262bb0d04103,595a262bb0d04103,True
WEING,weing2,101,iteration_end,11,19,72791,72791,True,2ef1f0087933e19e,2ef1f0087933e19e,True
WEING,weing2,101,iteration_end,12,0,130712,130712,True,ec8d847945e9b51a,ec8d847945e9b51a,True
WEING,weing2,101,iteration_end,12,1,130233,130233,True,963c357302b9dc49,963c357302b9dc49,True
WEING,weing2,101,iteration_end,12,2,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,12,3,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,12,4,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,12,5,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,12,6,127960,127960,True,7a4ef17af9db20d9,7a4ef17af9db20d9,True
WEING,weing2,101,iteration_end,12,7,125733,125733,True,772ecd9665c91c3b,772ecd9665c91c3b,True
WEING,weing2,101,iteration_end,12,8,122739,122739,True,e2902ee3b797db42,e2902ee3b797db42,True
WEING,weing2,101,iteration_end,12,9,122022,122022,True,f0e1cee7dd35496a,f0e1cee7dd35496a,True
WEING,weing2,101,iteration_end,12,10,120862,120862,True,01707ce2151856b2,01707ce2151856b2,True
WEING,weing2,101,iteration_end,12,11,120804,120804,True,8776eeecca2a7de8,8776eeecca2a7de8,True
WEING,weing2,101,iteration_end,12,12,118214,118214,True,b58e0bd6dc0ef4a6,b58e0bd6dc0ef4a6,True
WEING,weing2,101,iteration_end,12,13,113319,113319,True,3d541136bad7a58a,3d541136bad7a58a,True
WEING,weing2,101,iteration_end,12,14,113069,113069,True,a7565444b3ba6f89,a7565444b3ba6f89,True
WEING,weing2,101,iteration_end,12,15,112383,112383,True,874a56de6ef24886,874a56de6ef24886,True
WEING,weing2,101,iteration_end,12,16,106038,106038,True,94fb7116dd1b4663,94fb7116dd1b4663,True
WEING,weing2,101,iteration_end,12,17,104623,104623,True,1062e2119cfa2752,1062e2119cfa2752,True
WEING,weing2,101,iteration_end,12,18,87566,87566,True,0eb093b3e0c88f50,0eb093b3e0c88f50,True
WEING,weing2,101,iteration_end,12,19,73475,73475,True,b3a06b459fa7cdf6,b3a06b459fa7cdf6,True
WEING,weing2,101,iteration_end,13,0,130233,130233,True,963c357302b9dc49,963c357302b9dc49,True
WEING,weing2,101,iteration_end,13,1,130233,130233,True,963c357302b9dc49,963c357302b9dc49,True
WEING,weing2,101,iteration_end,13,2,130202,130202,True,3525e56877b96171,3525e56877b96171,True
WEING,weing2,101,iteration_end,13,3,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,13,4,129272,129272,True,92cc7a90e576f2ea,92cc7a90e576f2ea,True
WEING,weing2,101,iteration_end,13,5,127902,127902,True,fac8bbcfebaab16c,fac8bbcfebaab16c,True
WEING,weing2,101,iteration_end,13,6,126387,126387,True,d0728ca425389425,d0728ca425389425,True
WEING,weing2,101,iteration_end,13,7,121370,121370,True,f58d864e3e57530a,f58d864e3e57530a,True
WEING,weing2,101,iteration_end,13,8,120829,120829,True,5a80f9ed314c7e03,5a80f9ed314c7e03,True
WEING,weing2,101,iteration_end,13,9,120614,120614,True,49a843a6f4eb0cac,49a843a6f4eb0cac,True
WEING,weing2,101,iteration_end,13,10,120170,120170,True,3a3744008f741990,3a3744008f741990,True
WEING,weing2,101,iteration_end,13,11,115536,115536,True,9c5262cbd9c53a2e,9c5262cbd9c53a2e,True
WEING,weing2,101,iteration_end,13,12,115315,115315,True,4e91e2c3e0001d14,4e91e2c3e0001d14,True
WEING,weing2,101,iteration_end,13,13,114040,114040,True,3ebde8626d8ce221,3ebde8626d8ce221,True
WEING,weing2,101,iteration_end,13,14,111241,111241,True,f97468e3ecc157f2,f97468e3ecc157f2,True
WEING,weing2,101,iteration_end,13,15,111090,111090,True,a4bd7d92d1241c67,a4bd7d92d1241c67,True
WEING,weing2,101,iteration_end,13,16,110049,110049,True,640415917e3f0262,640415917e3f0262,True
WEING,weing2,101,iteration_end,13,17,103153,103153,True,5c0b11310b6ca31e,5c0b11310b6ca31e,True
WEING,weing2,101,iteration_end,13,18,101747,101747,True,caff5513d80138c8,caff5513d80138c8,True
WEING,weing2,101,iteration_end,13,19,97452,97452,True,c03d6cff3e7da83f,c03d6cff3e7da83f,True
WEING,weing2,101,iteration_end,14,0,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,14,1,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,14,2,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,14,3,129398,129398,True,51214a86c622c8b7,51214a86c622c8b7,True
WEING,weing2,101,iteration_end,14,4,128063,128063,True,9b57fc0e02ca70d9,9b57fc0e02ca70d9,True
WEING,weing2,101,iteration_end,14,5,128012,128012,True,7bc8dbb4b1324635,7bc8dbb4b1324635,True
WEING,weing2,101,iteration_end,14,6,125300,125300,True,6a81bb28c2eaa83d,6a81bb28c2eaa83d,True
WEING,weing2,101,iteration_end,14,7,124368,124368,True,ed102ba0eb7647b2,ed102ba0eb7647b2,True
WEING,weing2,101,iteration_end,14,8,123420,123420,True,393e75b9ff5915fd,393e75b9ff5915fd,True
WEING,weing2,101,iteration_end,14,9,123255,123255,True,0e9d95f4c9602613,0e9d95f4c9602613,True
WEING,weing2,101,iteration_end,14,10,119886,119886,True,c247ed1424ebb5f0,c247ed1424ebb5f0,True
WEING,weing2,101,iteration_end,14,11,118675,118675,True,f51e02105e52a12b,f51e02105e52a12b,True
WEING,weing2,101,iteration_end,14,12,116110,116110,True,6862fd0efcbc1258,6862fd0efcbc1258,True
WEING,weing2,101,iteration_end,14,13,109567,109567,True,984aaf880bfc914f,984aaf880bfc914f,True
WEING,weing2,101,iteration_end,14,14,103438,103438,True,df8867c52f7cfb32,df8867c52f7cfb32,True
WEING,weing2,101,iteration_end,14,15,102440,102440,True,e8b4c1feb47169f4,e8b4c1feb47169f4,True
WEING,weing2,101,iteration_end,14,16,100604,100604,True,2b2dd198a8b5314a,2b2dd198a8b5314a,True
WEING,weing2,101,iteration_end,14,17,100392,100392,True,18f989181889689f,18f989181889689f,True
WEING,weing2,101,iteration_end,14,18,98987,98987,True,14f84ec85060a3ff,14f84ec85060a3ff,True
WEING,weing2,101,iteration_end,14,19,79240,79240,True,d102c084737d76d8,d102c084737d76d8,True
WEING,weing2,101,iteration_end,15,0,130712,130712,True,ec8d847945e9b51a,ec8d847945e9b51a,True
WEING,weing2,101,iteration_end,15,1,130202,130202,True,3525e56877b96171,3525e56877b96171,True
WEING,weing2,101,iteration_end,15,2,130202,130202,True,3525e56877b96171,3525e56877b96171,True
WEING,weing2,101,iteration_end,15,3,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,15,4,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,15,5,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,15,6,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,15,7,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,15,8,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,15,9,127222,127222,True,1c091a182fb3bf3d,1c091a182fb3bf3d,True
WEING,weing2,101,iteration_end,15,10,125737,125737,True,36d993b3db50af31,36d993b3db50af31,True
WEING,weing2,101,iteration_end,15,11,122739,122739,True,e2902ee3b797db42,e2902ee3b797db42,True
WEING,weing2,101,iteration_end,15,12,120994,120994,True,eb0118252b19603c,eb0118252b19603c,True
WEING,weing2,101,iteration_end,15,13,120974,120974,True,bed44bb2a35a865b,bed44bb2a35a865b,True
WEING,weing2,101,iteration_end,15,14,120970,120970,True,2a4dde98fbb012ea,2a4dde98fbb012ea,True
WEING,weing2,101,iteration_end,15,15,118770,118770,True,0b88afddbbc7c284,0b88afddbbc7c284,True
WEING,weing2,101,iteration_end,15,16,118507,118507,True,4f0bc79ee5eab04d,4f0bc79ee5eab04d,True
WEING,weing2,101,iteration_end,15,17,114541,114541,True,0bc40739e49be356,0bc40739e49be356,True
WEING,weing2,101,iteration_end,15,18,114541,114541,True,0bc40739e49be356,0bc40739e49be356,True
WEING,weing2,101,iteration_end,15,19,110826,110826,True,8be14aaed4906f3a,8be14aaed4906f3a,True
WEING,weing2,101,iteration_end,16,0,130712,130712,True,ec8d847945e9b51a,ec8d847945e9b51a,True
WEING,weing2,101,iteration_end,16,1,130712,130712,True,ec8d847945e9b51a,ec8d847945e9b51a,True
WEING,weing2,101,iteration_end,16,2,130712,130712,True,ec8d847945e9b51a,ec8d847945e9b51a,True
WEING,weing2,101,iteration_end,16,3,130202,130202,True,3525e56877b96171,3525e56877b96171,True
WEING,weing2,101,iteration_end,16,4,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,16,5,127212,127212,True,59190199511b1bad,59190199511b1bad,True
WEING,weing2,101,iteration_end,16,6,127208,127208,True,e089b3677eb59572,e089b3677eb59572,True
WEING,weing2,101,iteration_end,16,7,127098,127098,True,bae301efa8bf9a98,bae301efa8bf9a98,True
WEING,weing2,101,iteration_end,16,8,126117,126117,True,8235f8c437e6fe4b,8235f8c437e6fe4b,True
WEING,weing2,101,iteration_end,16,9,123962,123962,True,1c631899dff50522,1c631899dff50522,True
WEING,weing2,101,iteration_end,16,10,123645,123645,True,b0d8f32852a38030,b0d8f32852a38030,True
WEING,weing2,101,iteration_end,16,11,119449,119449,True,c909c8f0aaa42c11,c909c8f0aaa42c11,True
WEING,weing2,101,iteration_end,16,12,118675,118675,True,f51e02105e52a12b,f51e02105e52a12b,True
WEING,weing2,101,iteration_end,16,13,115959,115959,True,3005d987a2769d0c,3005d987a2769d0c,True
WEING,weing2,101,iteration_end,16,14,113360,113360,True,86c8a7032efb6815,86c8a7032efb6815,True
WEING,weing2,101,iteration_end,16,15,111192,111192,True,75dbf1c1b67a3724,75dbf1c1b67a3724,True
WEING,weing2,101,iteration_end,16,16,109991,109991,True,9f5309606b45132c,9f5309606b45132c,True
WEING,weing2,101,iteration_end,16,17,104827,104827,True,ef80a31d914d0eb8,ef80a31d914d0eb8,True
WEING,weing2,101,iteration_end,16,18,104532,104532,True,b905353751c8c7f1,b905353751c8c7f1,True
WEING,weing2,101,iteration_end,16,19,80882,80882,True,a65c47bc97bfefac,a65c47bc97bfefac,True
WEING,weing2,101,iteration_end,17,0,130712,130712,True,ec8d847945e9b51a,ec8d847945e9b51a,True
WEING,weing2,101,iteration_end,17,1,130712,130712,True,ec8d847945e9b51a,ec8d847945e9b51a,True
WEING,weing2,101,iteration_end,17,2,130233,130233,True,963c357302b9dc49,963c357302b9dc49,True
WEING,weing2,101,iteration_end,17,3,130233,130233,True,963c357302b9dc49,963c357302b9dc49,True
WEING,weing2,101,iteration_end,17,4,130233,130233,True,963c357302b9dc49,963c357302b9dc49,True
WEING,weing2,101,iteration_end,17,5,130202,130202,True,3525e56877b96171,3525e56877b96171,True
WEING,weing2,101,iteration_end,17,6,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,17,7,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,17,8,126722,126722,True,fab5e1afcc470104,fab5e1afcc470104,True
WEING,weing2,101,iteration_end,17,9,126243,126243,True,2ea2b93877d69b4c,2ea2b93877d69b4c,True
WEING,weing2,101,iteration_end,17,10,125677,125677,True,e6666d4205fd96e0,e6666d4205fd96e0,True
WEING,weing2,101,iteration_end,17,11,124030,124030,True,62c1b35bd455d5e8,62c1b35bd455d5e8,True
WEING,weing2,101,iteration_end,17,12,123535,123535,True,cc2afff50ecab326,cc2afff50ecab326,True
WEING,weing2,101,iteration_end,17,13,121009,121009,True,a7b951ba17647e2a,a7b951ba17647e2a,True
WEING,weing2,101,iteration_end,17,14,118844,118844,True,f65ae4ca4486cf09,f65ae4ca4486cf09,True
WEING,weing2,101,iteration_end,17,15,116464,116464,True,cde5f63f4024dc64,cde5f63f4024dc64,True
WEING,weing2,101,iteration_end,17,16,111127,111127,True,ec9cd2a9c428131b,ec9cd2a9c428131b,True
WEING,weing2,101,iteration_end,17,17,107378,107378,True,2f34616cd21aedd1,2f34616cd21aedd1,True
WEING,weing2,101,iteration_end,17,18,105375,105375,True,02f6362c56829e7a,02f6362c56829e7a,True
WEING,weing2,101,iteration_end,17,19,91619,91619,True,b9c841c883826899,b9c841c883826899,True
WEING,weing2,101,iteration_end,18,0,130712,130712,True,ec8d847945e9b51a,ec8d847945e9b51a,True
WEING,weing2,101,iteration_end,18,1,130712,130712,True,ec8d847945e9b51a,ec8d847945e9b51a,True
WEING,weing2,101,iteration_end,18,2,130233,130233,True,963c357302b9dc49,963c357302b9dc49,True
WEING,weing2,101,iteration_end,18,3,130202,130202,True,3525e56877b96171,3525e56877b96171,True
WEING,weing2,101,iteration_end,18,4,128002,128002,True,7c555e79a7a3d001,7c555e79a7a3d001,True
WEING,weing2,101,iteration_end,18,5,127142,127142,True,c216e00430c2bac2,c216e00430c2bac2,True
WEING,weing2,101,iteration_end,18,6,125868,125868,True,cfc779c5fa22e93e,cfc779c5fa22e93e,True
WEING,weing2,101,iteration_end,18,7,124907,124907,True,53604f9e6c717675,53604f9e6c717675,True
WEING,weing2,101,iteration_end,18,8,119370,119370,True,6a0503b7c682f9aa,6a0503b7c682f9aa,True
WEING,weing2,101,iteration_end,18,9,118539,118539,True,2c1f1fb907ac5e6b,2c1f1fb907ac5e6b,True
WEING,weing2,101,iteration_end,18,10,117724,117724,True,8f5ad60db8a0d6e9,8f5ad60db8a0d6e9,True
WEING,weing2,101,iteration_end,18,11,117093,117093,True,f89de4d1a9006247,f89de4d1a9006247,True
WEING,weing2,101,iteration_end,18,12,114606,114606,True,076379f7c10aa062,076379f7c10aa062,True
WEING,weing2,101,iteration_end,18,13,112320,112320,True,a1a2d3a76b51c914,a1a2d3a76b51c914,True
WEING,weing2,101,iteration_end,18,14,111986,111986,True,4278586ceeb1d5dd,4278586ceeb1d5dd,True
WEING,weing2,101,iteration_end,18,15,110485,110485,True,f9e9ec0e28f800f9,f9e9ec0e28f800f9,True
WEING,weing2,101,iteration_end,18,16,108741,108741,True,707d7d89f5cca4f3,707d7d89f5cca4f3,True
WEING,weing2,101,iteration_end,18,17,102162,102162,True,16e2c7fdacc982ad,16e2c7fdacc982ad,True
WEING,weing2,101,iteration_end,18,18,101997,101997,True,a67d61a073e75774,a67d61a073e75774,True
WEING,weing2,101,iteration_end,18,19,100269,100269,True,4623611d669e197a,4623611d669e197a,True
WEING,weing2,101,iteration_end,19,0,130712,130712,True,ec8d847945e9b51a,ec8d847945e9b51a,True
WEING,weing2,101,iteration_end,19,1,130233,130233,True,963c357302b9dc49,963c357302b9dc49,True
WEING,weing2,101,iteration_end,19,2,129808,129808,True,039efe6d3cd30dc1,039efe6d3cd30dc1,True
WEING,weing2,101,iteration_end,19,3,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,19,4,128063,128063,True,9b57fc0e02ca70d9,9b57fc0e02ca70d9,True
WEING,weing2,101,iteration_end,19,5,127112,127112,True,3c7ee3aaa066002a,3c7ee3aaa066002a,True
WEING,weing2,101,iteration_end,19,6,126492,126492,True,addfedabb39408ef,addfedabb39408ef,True
WEING,weing2,101,iteration_end,19,7,125982,125982,True,c6440f05b6cb46ad,c6440f05b6cb46ad,True
WEING,weing2,101,iteration_end,19,8,120765,120765,True,aac3c9d83589a346,aac3c9d83589a346,True
WEING,weing2,101,iteration_end,19,9,118054,118054,True,6d9ddabef1839fde,6d9ddabef1839fde,True
WEING,weing2,101,iteration_end,19,10,117035,117035,True,adf002108155061d,adf002108155061d,True
WEING,weing2,101,iteration_end,19,11,115205,115205,True,90a5ab794f635470,90a5ab794f635470,True
WEING,weing2,101,iteration_end,19,12,113090,113090,True,f7797c8fa020ed90,f7797c8fa020ed90,True
WEING,weing2,101,iteration_end,19,13,112006,112006,True,a61c01b31db7dd7a,a61c01b31db7dd7a,True
WEING,weing2,101,iteration_end,19,14,110726,110726,True,2fb2f9268b457936,2fb2f9268b457936,True
WEING,weing2,101,iteration_end,19,15,103658,103658,True,38910c4c96a16198,38910c4c96a16198,True
WEING,weing2,101,iteration_end,19,16,102542,102542,True,dfae21077ac82ced,dfae21077ac82ced,True
WEING,weing2,101,iteration_end,19,17,88236,88236,True,48670d54b81894fd,48670d54b81894fd,True
WEING,weing2,101,iteration_end,19,18,81837,81837,True,a957419290c41583,a957419290c41583,True
WEING,weing2,101,iteration_end,19,19,70918,70918,True,e7814dcb18d3bb30,e7814dcb18d3bb30,True
WEING,weing2,101,iteration_end,20,0,130712,130712,True,ec8d847945e9b51a,ec8d847945e9b51a,True
WEING,weing2,101,iteration_end,20,1,130233,130233,True,963c357302b9dc49,963c357302b9dc49,True
WEING,weing2,101,iteration_end,20,2,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,20,3,129403,129403,True,e5c613a450b9dda4,e5c613a450b9dda4,True
WEING,weing2,101,iteration_end,20,4,128327,128327,True,c3912ecd59aee642,c3912ecd59aee642,True
WEING,weing2,101,iteration_end,20,5,127971,127971,True,fdfce1c387b8a798,fdfce1c387b8a798,True
WEING,weing2,101,iteration_end,20,6,126812,126812,True,40d39ba437ae09cc,40d39ba437ae09cc,True
WEING,weing2,101,iteration_end,20,7,118655,118655,True,4cb2df8284649cde,4cb2df8284649cde,True
WEING,weing2,101,iteration_end,20,8,118519,118519,True,a7258281a89d4934,a7258281a89d4934,True
WEING,weing2,101,iteration_end,20,9,117525,117525,True,c1008047bdf191c2,c1008047bdf191c2,True
WEING,weing2,101,iteration_end,20,10,116281,116281,True,b2120f0bcbf36e63,b2120f0bcbf36e63,True
WEING,weing2,101,iteration_end,20,11,114504,114504,True,54354e79b150bb77,54354e79b150bb77,True
WEING,weing2,101,iteration_end,20,12,112383,112383,True,099e53af55b83170,099e53af55b83170,True
WEING,weing2,101,iteration_end,20,13,110726,110726,True,46d146db1964f686,46d146db1964f686,True
WEING,weing2,101,iteration_end,20,14,109199,109199,True,1e299571f96bf7b5,1e299571f96bf7b5,True
WEING,weing2,101,iteration_end,20,15,109040,109040,True,8f4a3317718e557c,8f4a3317718e557c,True
WEING,weing2,101,iteration_end,20,16,107038,107038,True,9b79eaddc60dc67f,9b79eaddc60dc67f,True
WEING,weing2,101,iteration_end,20,17,106038,106038,True,94fb7116dd1b4663,94fb7116dd1b4663,True
WEING,weing2,101,iteration_end,20,18,101387,101387,True,b51c6f8ad9ab2e1b,b51c6f8ad9ab2e1b,True
WEING,weing2,101,iteration_end,20,19,66065,66065,True,8b98058f5d3c6484,8b98058f5d3c6484,True
WEING,weing2,101,iteration_end,21,0,130712,130712,True,ec8d847945e9b51a,ec8d847945e9b51a,True
WEING,weing2,101,iteration_end,21,1,130712,130712,True,ec8d847945e9b51a,ec8d847945e9b51a,True
WEING,weing2,101,iteration_end,21,2,130202,130202,True,3525e56877b96171,3525e56877b96171,True
WEING,weing2,101,iteration_end,21,3,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,21,4,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,21,5,129398,129398,True,51214a86c622c8b7,51214a86c622c8b7,True
WEING,weing2,101,iteration_end,21,6,129303,129303,True,b2d00f931829666f,b2d00f931829666f,True
WEING,weing2,101,iteration_end,21,7,128058,128058,True,05a278d579e58a5c,05a278d579e58a5c,True
WEING,weing2,101,iteration_end,21,8,127960,127960,True,7a4ef17af9db20d9,7a4ef17af9db20d9,True
WEING,weing2,101,iteration_end,21,9,126373,126373,True,063b9076ae087205,063b9076ae087205,True
WEING,weing2,101,iteration_end,21,10,122090,122090,True,cfe17c35f0b91552,cfe17c35f0b91552,True
WEING,weing2,101,iteration_end,21,11,120639,120639,True,e0b2b26eb398ffe2,e0b2b26eb398ffe2,True
WEING,weing2,101,iteration_end,21,12,117724,117724,True,8f5ad60db8a0d6e9,8f5ad60db8a0d6e9,True
WEING,weing2,101,iteration_end,21,13,107375,107375,True,4fbbe84fe1e5d292,4fbbe84fe1e5d292,True
WEING,weing2,101,iteration_end,21,14,105424,105424,True,f8e777cabc436a1a,f8e777cabc436a1a,True
WEING,weing2,101,iteration_end,21,15,105103,105103,True,fe9d30b5666a5cdc,fe9d30b5666a5cdc,True
WEING,weing2,101,iteration_end,21,16,101350,101350,True,7eb52fd0d3c83c8c,7eb52fd0d3c83c8c,True
WEING,weing2,101,iteration_end,21,17,98367,98367,True,be76ece210c0b8d6,be76ece210c0b8d6,True
WEING,weing2,101,iteration_end,21,18,91733,91733,True,f8905608475d2907,f8905608475d2907,True
WEING,weing2,101,iteration_end,21,19,85361,85361,True,c65a5ea0d064ffe6,c65a5ea0d064ffe6,True
WEING,weing2,101,iteration_end,22,0,130712,130712,True,ec8d847945e9b51a,ec8d847945e9b51a,True
WEING,weing2,101,iteration_end,22,1,130202,130202,True,3525e56877b96171,3525e56877b96171,True
WEING,weing2,101,iteration_end,22,2,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,22,3,129193,129193,True,6506084b76b4ab9d,6506084b76b4ab9d,True
WEING,weing2,101,iteration_end,22,4,128568,128568,True,4ef6c7d38ec741c5,4ef6c7d38ec741c5,True
WEING,weing2,101,iteration_end,22,5,126268,126268,True,55e44b3b5bdcf23b,55e44b3b5bdcf23b,True
WEING,weing2,101,iteration_end,22,6,123002,123002,True,3741ee298a9288e2,3741ee298a9288e2,True
WEING,weing2,101,iteration_end,22,7,118675,118675,True,f51e02105e52a12b,f51e02105e52a12b,True
WEING,weing2,101,iteration_end,22,8,116459,116459,True,434ce3ced6bd8487,434ce3ced6bd8487,True
WEING,weing2,101,iteration_end,22,9,115661,115661,True,75d91baed04ee8eb,75d91baed04ee8eb,True
WEING,weing2,101,iteration_end,22,10,114179,114179,True,49c5e9487c8b3296,49c5e9487c8b3296,True
WEING,weing2,101,iteration_end,22,11,111631,111631,True,38cc89199e917ab9,38cc89199e917ab9,True
WEING,weing2,101,iteration_end,22,12,110801,110801,True,6d289a3687dbb90e,6d289a3687dbb90e,True
WEING,weing2,101,iteration_end,22,13,109880,109880,True,7540313fa079d099,7540313fa079d099,True
WEING,weing2,101,iteration_end,22,14,109645,109645,True,d835da9add49c2f2,d835da9add49c2f2,True
WEING,weing2,101,iteration_end,22,15,104504,104504,True,a3fe996b968959f2,a3fe996b968959f2,True
WEING,weing2,101,iteration_end,22,16,102315,102315,True,397e72492850586b,397e72492850586b,True
WEING,weing2,101,iteration_end,22,17,93174,93174,True,98809ed7f68fc2d9,98809ed7f68fc2d9,True
WEING,weing2,101,iteration_end,22,18,75501,75501,True,4b31fbde4f9fc2f5,4b31fbde4f9fc2f5,True
WEING,weing2,101,iteration_end,22,19,70627,70627,True,e792616367b6a56a,e792616367b6a56a,True
WEING,weing2,101,iteration_end,23,0,130233,130233,True,963c357302b9dc49,963c357302b9dc49,True
WEING,weing2,101,iteration_end,23,1,130202,130202,True,3525e56877b96171,3525e56877b96171,True
WEING,weing2,101,iteration_end,23,2,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,23,3,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,23,4,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,23,5,129288,129288,True,d1797b7dfa78b5b1,d1797b7dfa78b5b1,True
WEING,weing2,101,iteration_end,23,6,124345,124345,True,6b024c156ccd09fc,6b024c156ccd09fc,True
WEING,weing2,101,iteration_end,23,7,123025,123025,True,5aaffe57c7484d49,5aaffe57c7484d49,True
WEING,weing2,101,iteration_end,23,8,122710,122710,True,49972af2069bcdc8,49972af2069bcdc8,True
WEING,weing2,101,iteration_end,23,9,120179,120179,True,b88878100a8b9e2b,b88878100a8b9e2b,True
WEING,weing2,101,iteration_end,23,10,118815,118815,True,122317a4403cf84d,122317a4403cf84d,True
WEING,weing2,101,iteration_end,23,11,115655,115655,True,99eb524e8b7367fb,99eb524e8b7367fb,True
WEING,weing2,101,iteration_end,23,12,114541,114541,True,0bc40739e49be356,0bc40739e49be356,True
WEING,weing2,101,iteration_end,23,13,112881,112881,True,dbd7b1595b8ebe4e,dbd7b1595b8ebe4e,True
WEING,weing2,101,iteration_end,23,14,112490,112490,True,2106f25f58455e65,2106f25f58455e65,True
WEING,weing2,101,iteration_end,23,15,111210,111210,True,15fd2d4e377030cd,15fd2d4e377030cd,True
WEING,weing2,101,iteration_end,23,16,110818,110818,True,09cea2de69680565,09cea2de69680565,True
WEING,weing2,101,iteration_end,23,17,109668,109668,True,4bde4175afc1afe7,4bde4175afc1afe7,True
WEING,weing2,101,iteration_end,23,18,100280,100280,True,4b0f4a273e3927fd,4b0f4a273e3927fd,True
WEING,weing2,101,iteration_end,23,19,98562,98562,True,95c1c10c1cdc1277,95c1c10c1cdc1277,True
WEING,weing2,101,iteration_end,24,0,130233,130233,True,963c357302b9dc49,963c357302b9dc49,True
WEING,weing2,101,iteration_end,24,1,129877,129877,True,4c2110769dee8a05,4c2110769dee8a05,True
