problem_type,encoding,direction,problem_id,solver_id,repeat_index,seed,best_objective,feasible,objective_valid,objective_mismatch,best_known,best_known_reached,best_known_gap,stop_reason,runtime,linprog_runtime,evaluation_count,error,excluded_reason,metadata_json
mkp,binary,max,weish13,bsma_numba,2,658610776,6159,True,True,False,6159,True,0,best_known_reached,0.3291564560495317,0.06721584685146809,20020,,,"{""solve"": {""linprog_runtime"": 0.06721584685146809, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish14,bsma_numba,2,1309079663,6954,True,True,False,6954,True,0,best_known_reached,0.2744702291674912,0.023924729088321328,20020,,,"{""solve"": {""linprog_runtime"": 0.023924729088321328, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish15,bsma_numba,2,33216727,7486,True,True,False,7486,True,0,best_known_reached,0.4120824611745775,0.03652235004119575,20020,,,"{""solve"": {""linprog_runtime"": 0.03652235004119575, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish16,bsma_numba,2,1732193439,7289,True,True,False,7289,True,0,best_known_reached,0.7365968739613891,0.029419247061014175,20020,,,"{""solve"": {""linprog_runtime"": 0.029419247061014175, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish17,bsma_numba,2,337333849,8633,True,True,False,8633,True,0,best_known_reached,0.394725234946236,0.08057738095521927,20020,,,"{""solve"": {""linprog_runtime"": 0.08057738095521927, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish18,bsma_numba,2,1345111463,9580,True,True,False,9580,True,0,best_known_reached,0.675708619877696,0.04384486796334386,20020,,,"{""solve"": {""linprog_runtime"": 0.04384486796334386, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish19,bsma_numba,2,368721273,7698,True,True,False,7698,True,0,best_known_reached,0.5348573310766369,0.039694990031421185,20020,,,"{""solve"": {""linprog_runtime"": 0.039694990031421185, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish20,bsma_numba,2,916717150,9450,True,True,False,9450,True,0,best_known_reached,0.5096345480997115,0.017602604813873768,20020,,,"{""solve"": {""linprog_runtime"": 0.017602604813873768, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish21,bsma_numba,2,1070651870,9074,True,True,False,9074,True,0,best_known_reached,0.5561192540917546,0.04093907796777785,20020,,,"{""solve"": {""linprog_runtime"": 0.04093907796777785, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish22,bsma_numba,2,748260028,8947,True,True,False,8947,True,0,best_known_reached,0.7037954139523208,0.02009908901527524,20020,,,"{""solve"": {""linprog_runtime"": 0.02009908901527524, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish23,bsma_numba,2,1047743364,8344,True,True,False,8344,True,0,best_known_reached,0.5783975580707192,0.03855518391355872,20020,,,"{""solve"": {""linprog_runtime"": 0.03855518391355872, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish24,bsma_numba,2,150947871,10220,True,True,False,10220,True,0,best_known_reached,7.304881504969671,0.03919118014164269,20020,,,"{""solve"": {""linprog_runtime"": 0.03919118014164269, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish25,bsma_numba,2,1369534230,9939,True,True,False,9939,True,0,best_known_reached,6.056746107060462,0.0898822161834687,20020,,,"{""solve"": {""linprog_runtime"": 0.0898822161834687, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish26,bsma_numba,2,1713950271,9584,True,True,False,9584,True,0,best_known_reached,0.5263050820212811,0.03833860903978348,20020,,,"{""solve"": {""linprog_runtime"": 0.03833860903978348, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish27,bsma_numba,2,530468129,9819,True,True,False,9819,True,0,best_known_reached,0.7882989419158548,0.09787411405704916,20020,,,"{""solve"": {""linprog_runtime"": 0.09787411405704916, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish28,bsma_numba,2,335749896,9492,True,True,False,9492,True,0,best_known_reached,0.34253776306286454,0.020325596909970045,20020,,,"{""solve"": {""linprog_runtime"": 0.020325596909970045, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish29,bsma_numba,2,1689641492,9410,True,True,False,9410,True,0,best_known_reached,0.4566724670585245,0.06660226290114224,20020,,,"{""solve"": {""linprog_runtime"": 0.06660226290114224, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish30,bsma_numba,2,1474062992,11191,True,True,False,11191,True,0,best_known_reached,1.5677284020930529,0.05139973480254412,20020,,,"{""solve"": {""linprog_runtime"": 0.05139973480254412, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish01,bsma_numba,3,1015094847,4554,True,True,False,4554,True,0,best_known_reached,5.630842168116942,0.0986526261549443,20020,,,"{""solve"": {""linprog_runtime"": 0.0986526261549443, ""numba"": true}, ""validation"": {}}"
